Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
8.948085833,0.8698983125,-6.581230667,-1.207185738,6.747341519
8.958084833,1.806565688,-6.673845885,-0.1416224867,6.915486636
8.968084833,1.966022183,-6.576173995,-0.2419887739,6.868032192
8.978084833,1.379791743,-6.395374578,-0.9076404816,6.605183759
8.988083833,0.3382171328,-5.422600207,-1.773814849,5.715365514
8.998083833,-1.357661055,-4.440025318,-2.607048926,5.324826051
9.008083833,-3.041604346,-4.505512672,-2.105821508,5.829707167
9.018082833,-3.285747234,-4.570435184,-0.08912326097,5.629649688
9.028082833,-2.187952376,-4.432761907,2.920998799,5.741841839
9.038082833,-0.9324649818,-4.039702715,5.817928703,7.144017313
9.048081833,0.2486539054,-3.47813437,7.224479937,8.021992135
9.058081833,0.680875226,-3.815657292,7.920375198,8.817889482
9.068081833,1.149024069,-3.893355094,8.943692901,9.821818208
9.078080833,1.450363105,-3.597145674,9.555854865,10.31297107
9.088080833,1.072682163,-3.466574717,8.699704964,9.426168562
9.098080833,0.5123862451,-2.998081473,8.225729663,8.770043368
9.108079833,0.2170152428,-1.75359313,8.66509471,8.843418503
9.118079833,0.0316601146,-0.3580697091,8.90898149,8.916230564
9.128079833,-0.5078578324,0.2813178042,9.204069999,9.222362161
9.138078833,-0.2775877923,0.152643538,9.636996676,9.642202029
9.148078833,0.1856762865,-0.009931276515,10.24246943,10.24415708
9.158078833,0.5114586575,-0.07326115362,10.75146955,10.7638773
9.168077833,0.7414944801,-0.03007778496,11.31836529,11.34266775
9.178077833,0.8847249511,0.644419956,11.54265981,11.59443878
9.188077833,0.7500180394,1.483444751,10.74626553,10.87406815
9.198076833,0.4795501824,2.108399253,9.509174203,9.751908009
9.208076833,0.3763292845,2.545038912,8.345870649,8.733407335
9.218076833,0.2278954493,2.873160388,7.481434075,8.017408731
9.228075833,0.02191572972,3.099902548,7.035826541,7.688480423
9.238075833,-0.01351240374,3.408030347,6.955496907,7.745565871
9.248075833,-0.5727382815,3.765607465,7.160689153,8.110690345
9.258074833,-1.212764786,4.015130961,7.39157231,8.498671442
9.268074833,-1.384028344,3.977081375,7.129579627,8.280314992
9.278074833,-1.603060364,3.714166878,7.037911073,8.11769859
9.288073375,-1.568088167,3.346618211,7.608288833,8.458416691
9.298073375,-1.680190693,2.930501693,8.265268536,8.928916222
9.308073375,-1.694697343,2.560852414,8.708909066,9.234449702
9.318072375,-1.446360539,2.383253764,8.835496607,9.264872239
9.328072375,-1.335917599,2.209926212,8.367030553,8.756463326
9.338072375,-1.341482833,1.947208182,8.017779871,8.359185962
9.348071375,-1.517829741,1.583959849,8.284000676,8.569562598
9.358071375,-1.583628312,1.172611371,8.837201656,9.054227143
9.368071375,-1.603973407,0.6544515853,9.48499889,9.641900306
9.378070375,-1.774237895,-0.1198255834,10.40149498,10.55241091
9.388070375,-1.718003468,-0.9500379845,11.29692121,11.46623465
9.398070375,-1.648757232,-1.902691867,11.54295451,11.81433178
9.408069375,-1.481070635,-2.911124606,11.28982035,11.75279798
9.418069375,-1.216808501,-3.780312043,10.78363391,11.49165534
9.428069375,-1.006888927,-4.510553556,10.03336481,11.04659803
9.438068375,-0.5699123587,-5.053153827,9.029742281,10.36317564
9.448068375,0.08272817035,-5.406573574,7.729554824,9.43312777
9.458068375,0.3064869247,-5.541168292,6.151670816,8.285018654
9.468067375,0.1433228205,-5.579205015,4.573607883,7.215674542
9.478067375,0.03261295494,-5.299255532,3.355562696,6.272397772
9.488067375,-0.4759029085,-4.70990648,2.133690507,5.192527112
9.498066375,-1.141335126,-4.009933371,0.7756413424,4.240734724
9.508066375,-1.706942874,-3.312964269,-0.3254016441,3.741025588
9.518066375,-2.033221016,-2.75405319,-0.7049525982,3.495104411
9.528065375,-2.128820215,-2.402883744,-0.6826729524,3.282037196
9.538065375,-2.042944643,-2.502080296,-0.5441980219,3.275695363
9.548065375,-1.644495488,-2.590168599,-0.7003496701,3.147034866
9.558064375,-1.359585374,-2.959321158,-0.9792934316,3.400745467
9.568064375,-1.09965325,-3.365104768,-1.603189588,3.886307273
9.578064375,-0.8839158426,-3.943483273,-2.352382219,4.676116942
9.588063375,-0.7219356899,-4.311638589,-2.969598516,5.284877842
9.598063375,-0.6393101473,-4.689185117,-3.452935209,5.858321952
9.608063375,-0.3595007055,-5.13604571,-3.572499075,6.266654285
9.618062375,0.10857417,-5.370478712,-3.650636002,6.494688073
9.628062375,0.4275934321,-5.732021996,-3.48999954,6.724508093
9.638062375,0.9469255847,-5.872176247,-2.99680678,6.660328281
9.648061375,1.221990742,-5.688399428,-2.799801806,6.456782448
9.658061375,0.893842953,-5.692073234,-3.09013185,6.538162416
9.668061375,0.510970488,-5.581874853,-3.544459922,6.631863528
9.678060375,-0.4785707738,-5.092665217,-4.445637476,6.777017158
9.688060375,-1.976659876,-4.773173938,-5.619823283,7.63366147
9.698060375,-3.29903357,-4.496613502,-6.510434334,8.572567334
9.708059375,-3.806671291,-4.344495848,-6.892045262,8.992534592
9.718059375,-3.348412721,-4.225935364,-6.569193588,8.498511744
9.728059375,-2.540613154,-4.173919119,-5.942749801,7.693672153
9.738058375,-2.148859061,-4.190578421,-5.618196003,7.330939168
9.748058375,-2.014368862,-4.034446068,-5.705898975,7.272669393
9.758058375,-1.932832363,-3.885289444,-6.31497127,7.662256662
9.768057375,-1.907636857,-3.75869898,-7.355196782,8.477370825
9.778057375,-1.795023431,-3.549962736,-8.180979168,9.096854659
9.788057375,-1.308588883,-3.178797859,-8.469175563,9.140245917
9.798056375,-1.027181105,-2.944177746,-8.58710981,9.135739626
9.808056375,-1.284897865,-2.796895739,-8.710705331,9.238505056
9.818056375,-1.543809358,-2.477853527,-8.586485327,9.069224648
9.828055375,-1.662437085,-2.089130046,-8.154564371,8.5805059
9.838055375,-1.38322786,-1.973665663,-7.846717238,8.208510637
9.848054375,-0.9973111881,-1.916024981,-7.612845569,7.913355735
9.858054375,-0.7987343359,-1.69888278,-7.294105073,7.531809082
9.868054375,-0.7275842464,-1.428520977,-7.285520775,7.459816619
9.878053375,-0.7529658401,-1.323866342,-7.315716966,7.472569463
9.888053375,-0.6772499523,-1.314285679,-7.096158112,7.248549806
9.898053375,-0.7799377303,-1.729756663,-6.458156717,6.731132829
9.908052375,-0.9344639987,-2.046726038,-5.803185534,6.224088108
9.918052375,-1.184493864,-2.086202345,-5.65542581,6.143216342
9.928052375,-1.718370527,-2.199369357,-5.950195645,6.572278984
9.938051375,-2.208598602,-2.04797208,-6.244412334,6.932876951
9.948051375,-2.677548221,-1.800224383,-6.387727005,7.156334857
9.958051375,-2.83813966,-1.740647687,-6.520699705,7.321503654
9.968050375,-2.257609525,-2.000748212,-6.235763717,6.92708765
9.978050375,-1.400793042,-2.568774222,-5.426702614,6.165218845
9.988050375,-0.4020166875,-2.935491123,-5.101325528,5.899342988
9.998049375,0.1394674954,-3.22793552,-4.569369237,5.596262514
10.00804937,-0.1678633288,-3.368017266,-3.870807061,5.133699027
10.01804938,-0.8410404029,-3.471548651,-3.767317775,5.19150096
10.02804837,-1.16501825,-3.546292439,-3.979137256,5.455913387
10.03804837,-1.063953221,-3.562627221,-4.778490812,6.05460846
10.04804837,-0.900534068,-3.613471684,-6.312606071,7.329197407
10.05804738,-0.7521310039,-3.879636356,-7.214818583,8.226231609
10.06804737,-0.1752954322,-4.239737717,-6.894297609,8.095519991
10.07804737,0.7310688946,-4.626781878,-5.534970828,7.25103264
10.08804637,1.501364859,-5.165044391,-3.186615002,6.251903324
10.09804638,1.879159163,-5.263960569,-0.9336126441,5.666758562
10.10804637,0.8452748834,-5.110560036,0.5070728803,5.204751331
10.11804537,-1.163594307,-4.661038375,1.188973415,4.949029019
10.12804538,-3.249435732,-4.292361488,0.07953031898,5.384192121
10.13804537,-4.975012806,-4.035326074,-1.947274255,6.695258469
10.14804437,-5.789446331,-3.720630974,-3.276767957,7.622203875
10.15804437,-4.49309991,-3.043597077,-4.049621347,6.771326533
10.16804438,-1.939103064,-3.462524058,-4.461383443,5.971024683
10.17804337,1.19339815,-4.707271433,-2.988987883,5.70233742
10.18804337,2.454043665,-5.455210129,0.5700234193,6.00887465
10.19804337,1.6085949,-5.332302825,4.416683233,7.108313566
10.20804238,-0.7975457431,-5.266349156,6.103297386,8.100663654
10.21804237,-3.04789098,-4.684795905,5.857665796,8.096246085
10.22804237,-4.130599144,-2.874092727,4.92591666,7.041797585
10.23804137,-4.455030735,-1.340917115,4.646406303,6.575290799
10.24804138,-3.549882045,-1.565689639,6.804409533,7.832817862
10.25804137,-1.91423661,-1.840422821,10.8218595,11.14289464
10.26804037,-0.6793725646,-2.194461496,15.99289963,16.15704326
10.27804038,-0.1139972433,-2.569677909,19.36612559,19.53619872
10.28804021,-0.2459477044,-2.799649193,19.61029596,19.81065959
10.29803921,-0.3931134246,-2.458593383,18.488027,18.65492862
10.30803921,-0.255926855,-1.522252721,16.80746822,16.8782031
10.31803921,-0.2577894124,-0.7156142651,14.21391467,14.23425198
10.32803821,-0.4788421576,0.4733633897,12.16596715,12.18458532
10.33803821,-0.8905151564,1.7720199,10.68147136,10.86401869
10.34803821,-1.178423796,3.074280633,8.704638845,9.306482766
10.35803721,-0.9644860889,4.596968095,6.545138728,8.056127485
10.36803721,-0.8155700777,5.662825461,4.945123594,7.562208283
10.37803721,-0.8672490853,5.95005999,3.672137384,7.045560859
10.38803621,-1.081890285,5.603189709,2.916853707,6.408920116
10.39803621,-0.7916852251,4.988907545,3.190033869,5.974301638
10.40803621,0.08224525429,4.343210922,4.198352294,6.041225652
10.41803521,0.6014117114,3.345890817,5.290811568,6.288828862
10.42803521,0.5826498237,2.121750054,6.316731282,6.68897587
10.43803521,0.3597882423,1.188960552,6.690343804,6.804687721
10.44803421,0.1512565054,0.8726289622,5.763109887,5.83076285
10.45803421,0.1018268486,0.8550585908,3.588135114,3.690014566
10.46803421,0.5100938442,1.02544704,0.9045636767,1.459442636
10.47803321,0.9038878117,0.9944400591,-0.8424229771,1.586064526
10.48803321,1.697171008,1.10881686,-1.244892678,2.378996014
10.49803321,2.104736264,1.015179621,-0.9498392522,2.5224391
10.50803221,1.707714999,0.7213883174,-0.7638621265,2.005037898
10.51803221,0.7953847584,0.5731593176,-0.5287379837,1.113872691
10.52803221,0.08730316892,0.4373284614,0.1262653595,0.4634878288
10.53803121,-0.03729540523,-0.1185896739,1.323189819,1.329016838
10.54803121,-0.2459092224,0.1090850339,2.125188071,2.14214734
10.55803121,-0.1831812065,0.0691206854,1.970890574,1.980591498
10.56803021,0.0726887843,0.185009375,0.8174980509,0.8413175331
10.57803021,0.3956134382,0.3364440743,-0.8056065685,0.9584918105
10.58803021,0.8307104925,0.5002771731,-2.120801489,2.331985448
10.59802921,0.8558569551,0.5226046565,-2.563560845,2.752717014
10.60802921,0.7938273525,0.5663189523,-2.214200819,2.419414038
10.61802921,0.8515048724,0.6351472221,-1.324998947,1.698262274
10.62802821,0.9111181131,0.7750693385,-0.5673991889,1.323937512
10.63802821,0.4393986681,0.8961570617,0.01516709268,0.9981977306
10.64802821,-0.3629401839,1.042299081,0.8166613144,1.37297074
10.65802721,-0.8156820519,1.183369444,1.424227366,2.023394189
10.66802721,-0.8547019838,1.378390751,1.490330139,2.202625812
10.67802721,-0.9208639598,2.162314966,0.8417265737,2.496417447
10.68802621,-0.5836309864,2.568297089,0.06267162681,2.634521361
10.69802621,-0.3947920141,3.345573606,-0.406532346,3.393227377
10.70802621,-0.5955329574,4.136995414,-0.522506606,4.212173276
10.71802521,-0.8721763878,4.704086162,-0.6023339635,4.822024935
10.72802521,-0.9683468592,5.132228647,-0.1464522868,5.224836342
10.73802521,-0.6961425984,5.714303178,0.5855875379,5.786258557
10.74802421,-0.8316566451,6.228328983,0.9602847183,6.356562076
10.75802421,-1.291408448,6.817717795,1.009389635,7.011981115
10.76802421,-1.935553365,7.475190418,1.017427803,7.78845286
10.77802321,-2.868838127,7.856052902,1.103564306,8.435973778
10.78802321,-3.162364844,7.909527444,1.276235508,8.613358977
10.79802321,-2.782838156,7.509040534,1.915709816,8.234064734
10.80802221,-1.935374002,6.694933868,3.72213751,7.90076703
10.81802221,-0.0232522479,6.460021394,5.677252881,8.600210309
10.82802221,1.705932476,6.575640728,5.777340841,8.917786933
10.83802121,2.547361134,6.655928847,3.777374986,8.065915902
10.84802121,2.854594602,6.793624343,1.268231254,7.477329241
10.85802121,1.346906126,7.014384801,-0.7586703837,7.18271056
10.86802021,-0.8630610902,7.642055919,-2.999860196,8.255001775
10.87802021,-2.089693717,7.990844087,-4.506837943,9.409144345
10.88802021,-2.140658634,7.913180784,-4.174167041,9.199158657
10.89801921,-0.7501509174,6.979531302,-2.637484853,7.498860577
10.90801921,0.531102415,5.08893177,-0.01137400389,5.116583401
10.91801921,1.482270045,2.680806582,3.161972496,4.402490032
10.92801821,2.814157305,0.5044635603,5.891596019,6.548653944
10.93801821,4.2490038,-1.479583396,7.346266914,8.614571254
10.94801821,3.590427223,-2.985028734,4.399946748,6.415691355
10.95801721,-0.7186203186,-3.338228918,-1.514325943,3.735421065
10.96801721,-5.654489086,-2.727707683,-5.388465917,8.273403227
10.97801721,-9.352344278,-2.590680816,-6.192330599,11.51186036
10.98801621,-8.861220263,-3.23844209,-5.379477577,10.86036421
10.99801621,-4.951834443,-4.437608079,-4.320870758,7.929877296
11.00801621,-0.910960823,-6.539647608,-1.890389618,6.868072027
11.01801521,2.269054719,-8.226658201,2.628983002,8.929617355
11.02801521,4.228319859,-8.701594784,4.934678128,10.8603632
11.03801521,4.429573128,-9.44280889,4.077392113,11.19878941
11.04801421,3.850293566,-9.622968621,1.785795794,10.51738334
11.05801421,1.455561864,-8.663819432,-0.5868984836,8.804821255
11.06801421,-2.204977275,-7.319910005,-1.822959527,7.859146817
11.07801321,-4.110828246,-5.886001403,-1.858266769,7.416001401
11.08801321,-3.203793244,-5.240711455,-2.338240144,6.572420762
11.09801321,-1.328337854,-5.242124727,-3.313144655,6.342024961
11.10801221,0.1861904395,-5.485696342,-3.853243779,6.706341689
11.11801221,0.8781046604,-6.500762454,-2.300749551,6.951577431
11.12801221,1.322715756,-7.26421586,0.7421245176,7.420859643
11.13801121,1.712214724,-7.375694781,3.363068182,8.285093866
11.14801121,1.884008259,-6.827994862,4.01367325,8.141288222
11.15801121,1.397073335,-5.845700054,2.758277804,6.613026499
11.16801021,0.6310513207,-4.844636562,0.7687387043,4.945673703
11.17801021,-0.1351719298,-3.711252625,-0.9643999887,3.836891299
11.18801021,-1.307048872,-2.866357738,-1.815464566,3.635972363
11.19800921,-2.184064708,-2.329453825,-1.785014021,3.658246688
11.20800921,-1.961384171,-2.293226231,-1.711674734,3.469257097
11.21800921,-1.345963554,-2.646691294,-1.741686738,3.442392393
11.22800821,-0.7443910445,-2.94136699,-1.358971855,3.324539411
11.23800821,-0.2007493487,-3.259913358,-0.5704005647,3.315522916
11.24800821,0.6399909094,-3.663385856,0.7336127257,3.790537155
11.25800721,1.409406137,-3.665925302,1.757404053,4.302778519
11.26800721,0.857922484,-3.460335445,1.658805379,3.93212254
11.27800721,-0.2274648202,-3.215900781,0.6008844388,3.279454251
11.28800671,-0.9879927729,-2.812313385,-0.560857324,3.033116753
11.29800671,-1.119718409,-2.65531009,-1.082779208,3.078449578
11.30800671,-0.7180936307,-3.285817108,-0.8118268365,3.459958864
11.31800571,0.05714087343,-4.482966101,0.03391677439,4.483458541
11.32800571,0.5411717589,-5.912134364,1.416504949,6.10349784
11.33800571,0.6943226525,-7.464074861,2.813259757,8.006805102
11.34800471,0.8113809132,-8.555376971,3.801694141,9.397110856
11.35800471,0.652534795,-8.946912963,4.130932728,9.876115554
11.36800471,0.3893623262,-9.489705899,3.589602765,10.153392
11.37800371,0.4112644611,-10.18712787,3.046449641,10.64084433
11.38800371,0.3861746069,-10.76913399,2.633357304,11.09314871
11.39800371,0.03233508429,-11.06252505,2.316151117,11.30243611
11.40800271,-0.8562333696,-10.71968876,2.319774637,11.00119162
11.41800271,-2.640636503,-9.867564669,1.804137924,10.37288327
11.42800271,-3.632084249,-8.668079129,0.7162634522,9.425532617
11.43800171,-2.265172898,-6.72461375,-0.5035598731,7.113719905
11.44800171,-0.3610075329,-5.335350394,-1.717596209,5.616620604
11.45800171,0.5807254319,-4.998499317,-2.190439489,5.488193018
11.46800071,1.960100123,-3.729856419,-2.081516386,4.699631035
11.47800071,1.105492718,-2.575570733,-2.163896638,3.540921831
11.48800071,-1.20033017,-1.835249058,-1.691966693,2.769780301
11.49799971,-3.189146261,-0.08201582417,-1.513357644,3.530953388
11.50799971,-5.161420872,1.687338622,-3.142048693,6.273742665
11.51799971,-5.548556249,2.138084105,-4.711785775,7.586751959
11.52799871,-3.884240454,2.272374037,-4.185242252,6.145507332
11.53799871,-1.768239967,2.838633749,-1.89556031,3.844172607
11.54799871,-0.07960377462,3.242855861,0.2757880193,3.255535275
11.55799771,1.130546575,3.69450503,2.524682708,4.615357597
11.56799771,0.8317682538,4.856918053,3.806473655,6.226614898
11.57799771,0.06643021703,6.107341905,2.275829303,6.517931967
11.58799671,-0.8833004963,7.105383264,0.7785555947,7.202280188
11.59799671,-2.576092013,8.443496931,0.9700560004,8.880872656
11.60799671,-2.978581594,9.293571575,1.417475002,9.861625439
11.61799571,-3.030993111,9.550764279,2.357306744,10.29373172
11.62799571,-3.435546175,9.281870711,3.327124763,10.44154493
11.63799571,-3.676923915,8.867394338,3.501564163,10.21818983
11.64799471,-3.420391946,8.149091962,3.420969651,9.476804009
11.65799471,-3.017442189,7.002970451,2.654402018,8.074181232
11.66799471,-2.406635318,5.840366809,1.035522012,6.401100206
11.67799371,-1.581234462,4.569402858,-0.1247076613,4.836868502
11.68799371,0.07930066958,4.313663187,-0.7270527345,4.375223922
11.69799371,2.199888151,4.662490239,-1.276185806,5.311023754
11.70799271,2.730316418,5.130562191,-1.595529735,6.026857496
11.71799271,1.985796004,5.736793908,-1.381371369,6.225943862
11.72799271,-0.2363888955,5.624097013,0.100874995,5.629966491
11.73799171,-2.69370934,5.10457541,2.466167867,6.276523248
11.74799171,-3.790086833,3.91159519,4.921538265,7.340767945
11.75799171,-3.230887195,2.239120921,6.963516364,7.996427622
11.76799071,-1.492089859,0.704774989,7.035100901,7.226042113
11.77799071,0.4869717608,-0.3727125623,5.348665089,5.383704522
11.78799071,2.498273758,-0.428687775,2.070010235,3.272626981
11.79798971,3.929878557,-0.2047651798,-1.936786689,4.386002386
11.80798971,4.230257919,-0.170955848,-4.820031186,6.415372833
11.81798971,3.91310845,0.4047503705,-5.538527105,6.79349123
11.82798871,2.57497461,0.9479913859,-3.887606696,4.758431226
11.83798871,0.8353653147,1.342944491,-1.12763203,1.942392625
11.84798871,-0.4557141539,1.612390181,1.191912226,2.056242262
11.85798771,-1.06891641,1.867276744,2.604189638,3.378033215
11.86798771,-1.039714173,2.147937394,2.627182644,3.549187126
11.87798771,-0.8164798314,2.411703392,1.736875648,3.082156645
11.88798771,-0.567878222,2.815286402,0.8709334159,3.001141152
11.89798671,-0.5907078715,3.371001392,0.0381168294,3.42257784
11.90798671,-0.8423147305,3.810898536,-0.7078487241,3.966546555
11.91798571,-1.058040078,3.893344569,-0.9180567116,4.13768158
11.92798571,-1.047183552,3.655026677,-0.2249137348,3.808726767
11.93798571,-0.9070111019,3.343372129,1.024885342,3.612643948
11.94798471,-0.8442552752,3.103004203,2.079261115,3.829455423
11.95798471,-0.6915604278,3.017359743,2.497680851,3.977577815
11.96798471,-0.6235299741,3.20934079,2.287552385,3.990182183
11.97798471,-0.8015672388,3.995839827,1.970508167,4.526825421
11.98798371,-1.112813943,5.011732736,1.765130564,5.428766508
11.99798371,-1.227680229,6.000763535,1.57292206,6.323799931
12.00798271,-0.9499982965,6.857857177,1.463007855,7.076234437
12.01798271,-0.7622781888,7.482896463,1.36166976,7.64388331
12.02798271,-0.3859068775,7.948435401,1.029084227,8.024061552
12.03798171,-0.7016897788,8.415581739,-0.2423419458,8.448261015
12.04798171,-1.79679119,8.625505552,-2.209544681,9.083495599
12.05798171,-3.137475294,8.972855889,-4.062527322,10.33731214
12.06798071,-3.677528517,8.804689967,-4.95598772,10.75214377
12.07798071,-3.351540982,8.134672728,-4.309785606,9.796937242
12.08798071,-1.995612602,7.425113693,-2.06225215,7.960381081
12.09797971,0.1306624657,6.823034084,0.5460346323,6.846095282
12.10797971,2.145026504,6.201692576,2.847686409,7.153422076
12.11797971,4.458404579,5.888049098,4.193440633,8.493022896
12.12797971,5.868955016,5.368595908,4.008763343,8.907111683
12.13797871,5.322891732,4.869388118,1.413925157,7.351414924
12.14797871,3.281640442,4.34314134,-2.865365465,6.151614418
12.15797871,2.011218967,3.661240805,-6.385193991,7.630228586
12.16797771,1.000617058,2.735895832,-8.404223523,8.894792494
12.17797771,-1.337770728,1.357368256,-9.066119564,9.264264841
12.18797771,-2.030954489,-0.4566641072,-6.364778438,6.696545587
12.19797671,-2.056204082,-2.138559629,-1.767956523,3.453560885
12.20797671,-1.94589212,-3.992809215,1.430213746,4.666318991
12.21797671,-3.015437763,-6.180234464,3.844449567,7.878321865
12.22797571,-5.800244969,-7.904156776,4.824144117,10.92661441
12.23797571,-4.8831855,-8.384279839,4.244458174,10.5904237
12.24797571,-2.867689441,-8.923404232,2.830352923,9.790897992
12.25797471,-1.133877587,-9.610371965,1.897812073,9.861370004
12.26797471,-0.5792259865,-8.376045206,1.098579555,8.467615548
12.27797471,-1.943319052,-7.839239234,-1.202606784,8.165563286
12.28797358,-2.019217227,-8.340542082,-3.019542509,9.097225807
12.29797358,-1.499270678,-8.680091064,-3.126495684,9.347019242
12.30797358,0.3228947235,-9.503336343,-2.132774833,9.745070094
12.31797258,2.632441337,-10.22137033,0.2085532254,10.55697179
12.32797258,3.804046476,-10.26159801,2.532579373,11.2332151
12.33797258,3.767331809,-10.19266869,4.522076957,11.76998148
12.34797158,2.576254857,-9.595155755,6.412814484,11.82490138
12.35797158,0.6708977564,-8.433822713,6.804685521,10.85740367
12.36797158,-0.8107371347,-7.052182957,5.473884382,8.964038676
12.37797058,-1.177938696,-5.84035453,3.290370335,6.806160264
12.38797058,-0.6772145766,-4.911001582,0.5129557639,4.983942189
12.39797058,-0.08980599649,-4.491666173,-1.298521001,4.676460939
12.40796958,-0.3611976405,-4.168547866,-1.408474383,4.414867511
12.41796958,-0.6081716409,-3.952447347,-0.6500033891,4.051446308
12.42796958,-0.3072152685,-3.851744553,0.111362561,3.86558132
12.43796858,-0.1619411226,-3.720958419,0.302778182,3.736767468
12.44796858,-0.03788714346,-3.394046731,-0.2588375258,3.404113029
12.45796858,0.03606814776,-2.934752619,-1.112954934,3.138907857
12.46796758,-0.5117716297,-2.628352672,-1.379959851,3.012380646
12.47796758,-0.7798063872,-2.058303817,-1.132111582,2.475154387
12.48796758,-1.046933072,-1.969801238,-1.136789355,2.503692436
12.49796658,-1.219891445,-1.969116822,-1.045852287,2.54152773
12.50796658,-0.9280773774,-1.674251092,-0.600904904,2.006372608
12.51796658,-0.8023801479,-1.764019885,-0.6100341618,2.031679536
12.52796558,-0.937341048,-2.116114069,-0.8453962862,2.463989017
12.53796558,-1.253919317,-2.467893965,-0.6171595788,2.836141784
12.54796558,-1.413015769,-2.956218917,0.2149553418,3.28360315
12.55796458,-1.13214038,-3.885588822,1.468280874,4.305274794
12.56796458,-0.7328145808,-4.966159537,2.604586079,5.655406829
12.57796458,-0.226446692,-5.787593933,3.206007877,6.62012146
12.58796358,-0.3035731658,-6.276366198,2.943814049,6.939090032
12.59796358,-0.649743992,-6.714278796,1.755083293,6.970224127
12.60796358,-0.8193565153,-6.952442906,0.3807999194,7.010906935
12.61796258,0.1563904887,-6.105791223,-0.5896478444,6.136190107
12.62796258,1.275812169,-5.961888907,-1.107763776,6.196689166
12.63796258,1.895610304,-6.384592313,-0.8009065765,6.708040606
12.64796158,1.55404184,-6.180667158,0.4935014927,6.392122987
12.65796158,0.2020868262,-5.95313621,1.376719324,6.113593535
12.66796158,-1.570901994,-6.022788827,1.079524063,6.317205912
12.67796058,-2.597709461,-6.011669762,0.1600786382,6.550869633
12.68796058,-2.626542959,-6.218730778,-0.9005975103,6.810463735
12.69796058,-1.262000169,-6.455103886,-2.01335247,6.878560807
12.70795958,0.6070912582,-5.977692761,-2.643126247,6.564105948
12.71795958,2.175050787,-4.466276101,-2.34374939,5.492870774
12.72795958,1.794751389,-3.164780914,-0.8664462626,3.740013356
12.73795858,0.4546612897,-2.36040533,0.5841853756,2.473762876
12.74795858,-1.034078042,-1.407301577,1.645456771,2.399446417
12.75795858,-2.58528939,-0.2780159546,1.619671719,3.063388741
12.76795758,-3.519337652,0.7601387657,0.09289471507,3.601690975
12.77795758,-2.381331492,1.438427914,-1.481108496,3.151745059
12.78795758,-0.6389678659,1.716690768,-1.426535262,2.321704111
12.79795658,1.167793046,2.317353012,-0.9594286859,2.766653029
12.80795658,1.326218238,3.301932327,-1.956277213,4.060619711
12.81795658,0.4667612254,4.969833927,-3.647635796,6.182423651
12.82795558,-0.77437849,6.652328131,-4.015312809,7.808704666
12.83795558,-1.989420547,7.525756554,-4.135010576,8.814369988
12.84795558,-2.528928663,8.194154114,-3.28844777,9.184417813
12.85795458,-3.01239458,8.288890702,-1.355028493,8.922798462
12.86795458,-3.110847658,7.958537051,0.4834945679,8.558589378
12.87795458,-3.169072185,7.301335739,2.088396805,8.228847022
12.88795358,-2.447906281,7.258787305,3.322034177,8.34973948
12.89795358,-1.451529332,7.151648188,2.44200074,7.695217789
12.90795358,-1.217888993,6.385599203,-0.5411136156,6.523184401
12.91795258,-0.506096578,6.392404193,-2.994236344,7.077034435
12.92795258,0.3567635507,6.550740945,-4.759848134,8.105284784
12.93795258,0.8745664372,5.96893831,-5.274173316,8.01311395
12.94795258,0.6106030593,4.936272079,-2.756967443,5.686869755
12.95795158,0.5231684742,3.897991059,1.018495504,4.062680474
12.96795158,0.07181338303,2.909169297,3.991744437,4.939883279
12.97795058,-1.02316816,2.255166412,5.338409073,5.884833053
12.98795058,-1.177994683,2.185794022,4.745493219,5.35584474
12.99795058,-0.552980284,2.132514047,2.748224101,3.522234953
13.00795058,-0.2993657835,2.228514072,0.6884079015,2.351552738
13.01794958,-0.1409038639,2.574323815,-0.4880653363,2.623967373
13.02794958,0.005626629442,2.89484011,-0.7595158911,2.992823969
13.03794958,-0.2848962271,2.760402097,-0.3004258472,2.791279507
13.04794858,-0.5003733964,2.750241975,0.4237266684,2.827321833
13.05794858,-0.3972406818,2.757423525,0.4876981312,2.828256375
13.06794858,-0.6828771664,2.38615296,0.261750024,2.495708366
13.07794758,-1.156331407,2.289696559,0.191298092,2.572237862
13.08794758,-1.419824267,2.222636012,0.4463548082,2.67492886
13.09794658,-1.539127639,2.261166825,0.7399078381,2.833593638
13.10794658,-1.248053682,2.552141817,0.6071731192,2.905120487
13.11794658,-0.913749214,2.925975364,-0.07298669994,3.066202295
13.12794658,-0.5380477012,3.368171632,-1.170261741,3.606048809
13.13794558,-0.2133507928,3.911576772,-1.991593226,4.394587009
13.14794558,-0.3364963338,4.317229112,-2.421646582,4.96145837
13.15794558,-0.768362436,4.444006687,-2.272868273,5.05029766
13.16794458,-1.069175515,4.423228022,-1.540748341,4.804371745
13.17794458,-1.497977859,4.261084732,-0.6614329416,4.564895869
13.18794458,-1.509297338,4.108613906,0.02956995428,4.377163587
13.19794358,-1.1647647,4.399267886,0.3138329279,4.561658235
13.20794358,-1.287314666,4.91735926,0.1244977462,5.08459446
13.21794358,-1.302931117,5.640765086,-0.1088084972,5.790310833
13.22794258,-1.150766466,6.514270692,-0.1138686776,6.616113072
