"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.067695642E1,-2.469513059E-1,-3.357111624E-1,-8.786909169E-1,9.725146063E-1
1.068695642E1,-2.347183460E-1,-1.595301694E-1,-1.123033195E0,1.158337660E0
1.069695642E1,-2.442955005E-1,-3.137177378E-2,-1.284225143E0,1.307630949E0
1.070695742E1,-2.393530684E-1,7.472010702E-2,-1.369814347E0,1.392574713E0
1.071695742E1,-2.793891001E-1,1.168785319E-1,-1.425043638E0,1.456869325E0
1.072695742E1,-3.148697855E-1,1.167726973E-1,-1.434252418E0,1.473044073E0
1.073695742E1,-2.782694314E-1,9.553590238E-2,-1.466037882E0,1.495268557E0
1.074695717E1,-2.430381299E-1,8.798510045E-2,-1.527236595E0,1.548954657E0
1.075695817E1,-1.769196425E-1,7.807465464E-2,-1.598611218E0,1.610265207E0
1.076695817E1,-1.342374533E-1,1.248240209E-1,-1.507918564E0,1.519019133E0
1.077695817E1,-1.799586598E-1,2.055267066E-1,-1.354467745E0,1.381741372E0
1.078695817E1,-2.971122301E-1,2.628946164E-1,-1.173383569E0,1.238635643E0
1.079695917E1,-4.128573523E-1,3.285644031E-1,-9.649221450E-1,1.099763841E0
1.080695917E1,-3.976618275E-1,3.845468152E-1,-7.914890510E-1,9.656428428E-1
1.081695917E1,-3.869772834E-1,4.406572813E-1,-6.898954332E-1,9.054755470E-1
1.082695917E1,-4.293134636E-1,5.079178029E-1,-6.285891312E-1,9.151037321E-1
1.083696017E1,-4.519744210E-1,5.882947987E-1,-6.177174032E-1,9.653737295E-1
1.084696017E1,-4.765283413E-1,6.897527611E-1,-6.309280175E-1,1.049241771E0
1.085696017E1,-5.484113062E-1,8.026446614E-1,-6.052891463E-1,1.145149931E0
1.086696017E1,-5.985271338E-1,8.485569987E-1,-5.332988119E-1,1.167343708E0
1.087696017E1,-5.994887815E-1,9.020511281E-1,-5.309172410E-1,1.206215633E0
1.088696117E1,-5.963835445E-1,9.705126679E-1,-5.934760165E-1,1.284438380E0
1.089696117E1,-5.969798874E-1,1.054973651E0,-5.639084011E-1,1.336917004E0
1.090696117E1,-5.434640501E-1,1.154454378E0,-4.795091057E-1,1.363102002E0
1.091696117E1,-4.616552174E-1,1.194363379E0,-2.920479566E-1,1.313362642E0
1.092696217E1,-3.866545902E-1,1.172525490E0,-3.573467374E-2,1.235149693E0
1.093696217E1,-3.215505217E-1,1.176946570E0,3.003281987E-1,1.256501092E0
1.094696217E1,-2.796065435E-1,1.193905250E0,6.224559867E-1,1.375151271E0
1.095696217E1,-2.157463239E-1,1.235371072E0,8.216326171E-1,1.499255922E0
1.096696317E1,-2.165299970E-1,1.227536387E0,9.560513341E-1,1.570912148E0
1.097696317E1,-1.980723106E-1,1.167771996E0,1.036036566E0,1.573625064E0
1.098696317E1,-1.010736541E-1,1.088618530E0,1.114444220E0,1.561182919E0
1.099696317E1,8.127556667E-3,9.687874469E-1,1.252322150E0,1.583327490E0
1.100696417E1,-2.918104135E-2,9.375598070E-1,1.493940795E0,1.764009361E0
1.101696417E1,-7.708658483E-2,1.207329287E0,1.694030761E0,2.081664374E0
1.102696417E1,4.423016645E-2,1.894652823E0,1.248352475E0,2.269372056E0
1.103696417E1,1.872190744E-2,1.563907408E0,1.008227794E0,1.860827820E0
1.104696517E1,2.606547308E-1,6.531407127E-1,1.675358262E0,1.816964222E0
1.105696517E1,3.218049121E-1,5.353926998E-1,2.159481406E0,2.248013275E0
1.106696517E1,-7.152233787E-2,6.503056902E-1,2.397230948E0,2.484900230E0
1.107696517E1,-1.446111814E-1,4.641513938E-1,2.685985168E0,2.729627307E0
1.108696517E1,1.513014193E-1,2.991917923E-1,3.213915067E0,3.231355428E0
1.109696617E1,2.824207353E-1,1.144405353E-1,3.845475753E0,3.857530541E0
1.110696617E1,1.603442845E-1,-1.684883961E-1,4.280046667E0,4.286361873E0
1.111696617E1,4.568608660E-2,-5.121535259E-1,4.134006609E0,4.165861147E0
1.112696617E1,1.751335740E-1,-8.826132292E-1,3.456104985E0,3.571321821E0
1.113696717E1,1.444607252E-1,-1.129883793E0,2.774201526E0,2.998949882E0
1.114696717E1,-1.721706071E-1,-1.324552220E0,2.242777916E0,2.610389642E0
1.115696717E1,-3.047081286E-1,-1.474112887E0,1.574065776E0,2.177966692E0
1.116696817E1,-2.091966749E-1,-1.442415131E0,8.601154822E-1,1.692372093E0
1.117696817E1,-3.568975981E-2,-1.244629845E0,-9.728305042E-2,1.248936028E0
1.118696817E1,2.479630934E-1,-1.065287848E0,-1.209601223E0,1.630784784E0
1.119696817E1,4.894365450E-1,-9.230128115E-1,-2.305019188E0,2.530733933E0
1.120696917E1,7.375530182E-1,-7.465222085E-1,-3.126164732E0,3.297603038E0
1.121696917E1,9.581421523E-1,-6.137488979E-1,-3.559219463E0,3.736678643E0
1.122696917E1,1.148815762E0,-4.801505452E-1,-3.583586565E0,3.793733632E0
1.123696917E1,1.314076056E0,-3.500616914E-1,-3.426422764E0,3.686422660E0
1.124697017E1,1.527034135E0,-2.870190588E-1,-3.256735396E0,3.608398347E0
1.125697017E1,1.646605749E0,-3.720659333E-1,-2.891501935E0,3.348212506E0
1.126697017E1,1.679300747E0,-4.460302877E-1,-2.194830748E0,2.799334926E0
1.127697017E1,1.543184291E0,-5.365864089E-1,-1.278783140E0,2.074759998E0
1.128697117E1,1.263864554E0,-6.822235939E-1,-4.673860735E-1,1.510374915E0
1.129697117E1,1.000184802E0,-9.249666587E-1,-3.444477797E-2,1.362761682E0
1.130697117E1,6.526812677E-1,-1.240214028E0,2.769206250E-1,1.428568761E0
1.131697117E1,2.917045788E-1,-1.476537727E0,6.100978965E-1,1.624030377E0
1.132697217E1,6.921985053E-2,-1.440379423E0,9.608998454E-1,1.732862597E0
1.133697217E1,-1.800021484E-2,-1.290509731E0,1.113232092E0,1.704413408E0
1.134697217E1,-1.632867862E-1,-1.285323543E0,9.976718152E-1,1.635257850E0
1.135697217E1,-3.091277466E-1,-1.269584885E0,7.444885468E-1,1.503884616E0
1.136697317E1,-2.371453790E-1,-1.186108280E0,2.130649370E-1,1.228204971E0
1.137697317E1,-1.257843164E-1,-1.080008505E0,-4.128110862E-1,1.163036138E0
1.138697317E1,1.051921039E-1,-8.868588924E-1,-9.417274100E-1,1.297857692E0
1.139697317E1,3.168541112E-1,-6.434243944E-1,-1.366495467E0,1.543276172E0
1.140697417E1,4.019158962E-1,-4.384666219E-1,-1.626698903E0,1.732033108E0
1.141697417E1,4.541623029E-1,-2.769033757E-1,-1.807732208E0,1.884365838E0
1.142697417E1,5.390165483E-1,-1.254338855E-1,-1.943373578E0,2.020636870E0
1.143697517E1,5.020893349E-1,-1.096490344E-1,-2.108604782E0,2.170329638E0
1.144697517E1,4.749981615E-1,-8.485450119E-2,-2.194961141E0,2.247371342E0
1.145697517E1,3.809556380E-1,-5.638850123E-2,-2.048108320E0,2.083999652E0
1.146697517E1,2.763271326E-1,4.264900625E-2,-1.788880200E0,1.810598794E0
1.147697617E1,2.517511025E-1,1.874333748E-1,-1.608398872E0,1.638736348E0
1.148697617E1,1.665932039E-1,2.443957803E-1,-1.451237410E0,1.481071441E0
1.149697617E1,1.633017331E-1,2.761663342E-1,-1.155626745E0,1.199336680E0
1.150697617E1,1.014093574E-1,2.967634436E-1,-7.399645561E-1,8.036790053E-1
1.151697717E1,6.636385113E-2,3.524470630E-1,-4.735496235E-1,5.940305875E-1
1.152697717E1,5.952823676E-2,4.122465375E-1,-1.921494466E-1,4.587071271E-1
1.153697717E1,4.987097539E-2,4.503496259E-1,-8.025186539E-2,4.601546063E-1
1.154697817E1,7.822803441E-2,5.074520722E-1,-1.393976212E-3,5.134483169E-1
1.155697817E1,1.019458394E-1,6.178992516E-1,1.606171668E-2,6.264586323E-1
1.156697817E1,4.093789168E-2,7.097914615E-1,-6.959063709E-2,7.143687329E-1
1.157697817E1,-2.326300129E-2,7.962258804E-1,-2.315807301E-1,8.295459326E-1
1.158697917E1,-4.835428074E-3,8.571737480E-1,-3.987795228E-1,9.454074907E-1
1.159697917E1,3.497365862E-4,9.335220122E-1,-4.057289386E-1,1.017879876E0
1.160697917E1,1.997153051E-2,1.008116404E0,-2.457842016E-1,1.037837858E0
1.161698017E1,1.298556961E-2,1.108814521E0,-1.026654124E-1,1.113632998E0
1.162698017E1,3.562650025E-2,1.186716975E0,-9.049735665E-2,1.190695678E0
1.163698017E1,1.146224568E-1,1.211356265E0,-8.329007864E-2,1.219614507E0
1.164698017E1,9.533614688E-2,1.161425721E0,3.340163469E-2,1.165810600E0
1.165698117E1,3.737796061E-2,1.113468612E0,1.226769233E-1,1.120829643E0
1.166698117E1,-5.748032257E-3,1.037181744E0,2.076030529E-1,1.057770314E0
1.167698117E1,-1.185223304E-2,9.988079292E-1,2.798921800E-1,1.037351140E0
1.168698117E1,3.659099847E-2,9.393718591E-1,4.733344460E-1,1.052522631E0
1.169698217E1,1.651559948E-1,8.626365092E-1,7.286379147E-1,1.141197380E0
1.170698217E1,3.193228056E-1,7.549182254E-1,1.054158257E0,1.335334495E0
1.171698217E1,2.558694061E-1,6.990548041E-1,1.541803179E0,1.712105083E0
1.172698317E1,3.835842904E-1,9.236030880E-1,2.125826586E0,2.349322934E0
1.173698317E1,7.417085613E-1,1.522999995E0,1.736915410E0,2.426218398E0
1.174698267E1,7.457292529E-1,1.410195218E0,1.125581412E0,1.952356573E0
1.175698267E1,5.816604748E-1,6.518271357E-1,1.216607941E0,1.497779158E0
1.176698367E1,3.326164504E-1,-3.971019566E-2,1.783482635E0,1.814668265E0
1.177698367E1,2.363963507E-2,-2.371186280E-1,2.246255840E0,2.258860194E0
1.178698367E1,-3.586578293E-1,-1.822077182E-1,2.350194776E0,2.384376350E0
1.179698467E1,-4.135573371E-1,-1.607270944E-1,2.387791203E0,2.428664180E0
1.180698467E1,-2.122017418E-1,-3.608506814E-1,2.830471036E0,2.861260051E0
1.181698467E1,-6.345625006E-2,-6.128168517E-1,3.358416722E0,3.414459558E0
1.182698567E1,-2.123913378E-2,-7.515098834E-1,3.527269108E0,3.606500459E0
1.183698567E1,7.175184108E-2,-8.734164360E-1,3.366107565E0,3.478316365E0
1.184698567E1,1.971907698E-1,-1.138592051E0,2.756746418E0,2.989134803E0
1.185698567E1,3.234018964E-1,-1.430452605E0,1.960880726E0,2.448639758E0
1.186698667E1,5.637147121E-1,-1.539080715E0,1.161380405E0,2.008817605E0
1.187698667E1,5.616526184E-1,-1.423106163E0,2.422869819E-1,1.548995738E0
1.188698667E1,4.130942376E-1,-1.288959049E0,-7.485447603E-1,1.546732536E0
1.189698767E1,3.965963186E-1,-1.195721979E0,-1.514660988E0,1.970085684E0
1.190698767E1,3.700041320E-1,-9.382930478E-1,-2.096000524E0,2.326051396E0
1.191698767E1,2.127645363E-1,-6.687521937E-1,-2.444373540E0,2.543120179E0
1.192698867E1,2.258384719E-2,-4.965294734E-1,-2.383619215E0,2.434890574E0
1.193698867E1,-6.801466629E-2,-4.758446556E-1,-1.919926243E0,1.979184405E0
1.194698867E1,-4.095543332E-2,-4.953030199E-1,-1.166374512E0,1.267845389E0
1.195698867E1,1.481431554E-1,-6.356081289E-1,-2.577499437E-1,7.016973147E-1
1.196698967E1,4.651944640E-1,-9.272450262E-1,5.797631264E-1,1.188408394E0
1.197698967E1,6.546886168E-1,-1.177467557E0,1.174394553E0,1.787246373E0
1.198698967E1,6.205300601E-1,-1.296786132E0,1.540137892E0,2.106830927E0
1.199699067E1,5.359267699E-1,-1.253670225E0,1.712538952E0,2.188994335E0
1.200699067E1,4.454873007E-1,-1.144385180E0,1.766575411E0,2.151479737E0
1.201699067E1,4.118218835E-1,-9.373858523E-1,1.640062129E0,1.933414929E0
1.202699067E1,3.521339446E-1,-7.551848584E-1,1.345094658E0,1.582271192E0
1.203699167E1,3.771577618E-1,-6.440734354E-1,7.199232244E-1,1.036999526E0
1.204699167E1,4.374146347E-1,-5.989855555E-1,3.164688528E-2,7.423724023E-1
1.205699167E1,4.076229979E-1,-4.509580287E-1,-4.649758512E-1,7.653248946E-1
1.206699267E1,2.945161394E-1,-3.057383350E-1,-9.348294497E-1,1.026704332E0
1.207699267E1,2.797174213E-1,-3.031670219E-1,-1.472369832E0,1.529060169E0
1.208699267E1,2.969366674E-1,-2.731632042E-1,-1.728622888E0,1.775084959E0
1.209699367E1,2.292747344E-1,-2.689967707E-1,-1.930347735E0,1.962439437E0
1.210699367E1,1.404784059E-1,-1.447054312E-1,-2.123954308E0,2.133507850E0
1.211699367E1,9.808982000E-2,-2.304095328E-2,-2.165036845E0,2.167380225E0
1.212699467E1,1.279280153E-1,7.517823637E-2,-2.229814639E0,2.234746220E0
1.213699467E1,6.153076194E-2,1.078764510E-1,-2.119933178E0,2.123567762E0
1.214699467E1,6.151259903E-2,1.034197032E-1,-1.960196017E0,1.963885908E0
1.215699467E1,3.400214374E-2,1.203696120E-1,-1.900981849E0,1.905092381E0
1.216699567E1,1.898411851E-2,2.134844747E-1,-1.741728253E0,1.754865614E0
1.217699567E1,-4.112492949E-3,3.059956124E-1,-1.468306602E0,1.499858161E0
1.218699567E1,8.257883795E-2,3.966487974E-1,-1.440042915E0,1.495952249E0
1.219699667E1,3.889480144E-2,4.831756023E-1,-1.399885408E0,1.481435325E0
1.220699667E1,5.454629939E-2,6.136933494E-1,-1.281419064E0,1.421840232E0
1.221699667E1,6.734154213E-2,6.898854929E-1,-1.264445182E0,1.441977287E0
1.222699767E1,-2.957558222E-3,8.050265247E-1,-1.210259619E0,1.453549036E0
1.223699767E1,-7.778035697E-2,8.648914880E-1,-1.003482778E0,1.327051150E0
1.224699767E1,-1.141120314E-1,8.782675785E-1,-6.815438551E-1,1.117531888E0
1.225699867E1,-1.357526496E-1,8.906499347E-1,-5.516502982E-1,1.056410971E0
1.226699867E1,-1.650251634E-1,9.583741406E-1,-3.754964948E-1,1.042454755E0
1.227699867E1,-2.237784248E-1,1.012878084E0,-2.942394930E-1,1.078228026E0
1.228699967E1,-2.336272190E-1,1.064860708E0,-2.706453931E-1,1.123280435E0
1.229699967E1,-2.164332987E-1,1.133005329E0,-2.691946989E-1,1.184487330E0
1.230699967E1,-2.042713459E-1,1.186612602E0,-2.082216883E-1,1.221938019E0
1.231700067E1,-2.225586591E-1,1.228377217E0,-6.863344789E-2,1.250261370E0
1.232700067E1,-1.511569200E-1,1.239166792E0,1.652604407E-1,1.259243331E0
1.233700067E1,-5.549709320E-2,1.200322276E0,4.427283651E-1,1.280570927E0
1.234700167E1,-6.166334756E-2,1.172754116E0,6.199627340E-1,1.327971527E0
1.235700167E1,-1.035367572E-1,1.151215313E0,7.089649576E-1,1.355967502E0
1.236700167E1,-1.176824509E-1,1.055463356E0,7.999727762E-1,1.329589597E0
1.237700267E1,-1.000783119E-1,9.249125719E-1,9.382968485E-1,1.321317490E0
1.238700267E1,-1.093818898E-1,8.467069396E-1,1.007018005E0,1.320212976E0
1.239700267E1,-9.128406297E-2,8.109664187E-1,9.784075785E-1,1.274080336E0
1.240700267E1,-4.256129801E-2,8.133801493E-1,8.986158890E-1,1.212810475E0
1.241700367E1,8.283757724E-2,1.065673764E0,6.639846665E-1,1.258331543E0
1.242700367E1,2.763450762E-1,1.714488122E0,-1.056738049E-1,1.739828461E0
1.243700367E1,3.931682423E-1,1.403418588E0,-5.893396962E-1,1.572096141E0
1.244700467E1,7.936110055E-1,5.054075933E-1,-1.089412290E-1,9.471660123E-1
1.245700467E1,1.053622945E0,1.896509314E-1,3.903092462E-1,1.139486767E0
1.246700567E1,6.529833495E-1,2.313076651E-1,1.102781364E0,1.302312262E0
1.247700567E1,2.856741626E-1,4.637090519E-1,2.006317100E0,2.078928598E0
1.248700567E1,1.919254252E-1,5.402613840E-1,2.658729542E0,2.719845677E0
1.249700567E1,2.667709915E-1,2.225166687E-1,3.217657869E0,3.236356376E0
1.250700667E1,2.811552516E-1,-2.074866933E-1,3.924740608E0,3.940264946E0
1.251700667E1,1.487236012E-1,-5.731680518E-1,4.367316361E0,4.407277223E0
1.252700767E1,-6.745194487E-2,-8.988613258E-1,4.381657827E0,4.473413323E0
1.253700767E1,-2.199287276E-1,-1.274003333E0,4.081760568E0,4.281614470E0
1.254700767E1,-1.708382094E-1,-1.556592980E0,3.472878892E0,3.809600399E0
1.255700867E1,-2.300303409E-1,-1.602346419E0,2.538009097E0,3.010302008E0
1.256700867E1,-2.229581701E-1,-1.367348430E0,1.279432765E0,1.885815547E0
1.257700867E1,-8.795823980E-2,-1.010434533E0,-5.082926095E-2,1.015528538E0
1.258700967E1,1.098681954E-1,-7.267162272E-1,-1.196306993E0,1.404043417E0
1.259700967E1,2.754451532E-2,-7.042228657E-1,-2.225460802E0,2.334387356E0
1.260700967E1,7.864092093E-2,-6.815956029E-1,-2.969958705E0,3.048181699E0
1.261701067E1,2.677563570E-1,-6.262151617E-1,-3.389810423E0,3.457550231E0
1.262701067E1,3.758461217E-1,-5.731774074E-1,-3.422605702E0,3.490561908E0
1.263701067E1,3.629067086E-1,-6.014171201E-1,-3.052168218E0,3.131953809E0
1.264701167E1,5.267873160E-1,-5.176972711E-1,-2.440965198E0,2.550260072E0
1.265701167E1,6.392858814E-1,-4.760917005E-1,-1.680282787E0,1.859758046E0
1.266701167E1,6.544367480E-1,-4.777099174E-1,-9.258153820E-1,1.230296039E0
1.267701267E1,5.110057906E-1,-5.339686105E-1,-3.161262059E-1,8.038564381E-1
1.268701267E1,1.231347603E-1,-6.020369250E-1,4.250282586E-2,6.159684395E-1
1.269701267E1,-3.158954967E-1,-6.785749313E-1,3.594909114E-1,8.303539111E-1
1.270701367E1,-6.115755975E-1,-7.714383638E-1,6.795230573E-1,1.196199585E0
1.271701367E1,-8.870968741E-1,-8.497046609E-1,1.095015677E0,1.645599650E0
1.272701367E1,-9.628139314E-1,-8.541365580E-1,1.373603927E0,1.882378197E0
1.273701467E1,-8.620322726E-1,-7.224538994E-1,1.385681936E0,1.784699892E0
1.274701554E1,-7.351570485E-1,-6.116441926E-1,1.126608183E0,1.477772141E0
1.275701554E1,-6.267067663E-1,-6.173689091E-1,6.231237388E-1,1.078048670E0
1.276701654E1,-5.037285287E-1,-6.234795418E-1,-8.237440467E-2,8.057634344E-1
1.277701654E1,-3.695609862E-1,-5.771386036E-1,-7.817820883E-1,1.039638170E0
1.278701754E1,-2.333391340E-1,-5.423108330E-1,-1.424225028E0,1.541740938E0
1.279701754E1,-1.149952168E-1,-4.848154539E-1,-2.283220768E0,2.336956782E0
1.280701754E1,1.241645280E-2,-3.784446609E-1,-2.779718959E0,2.805389816E0
1.281701854E1,1.036200800E-1,-2.673458093E-1,-3.148557814E0,3.161586186E0
1.282701854E1,5.037405521E-2,-1.942602915E-1,-3.312476903E0,3.318550563E0
1.283701854E1,-1.420836858E-2,-3.062713087E-2,-3.240080187E0,3.240256089E0
1.284701954E1,-7.019311957E-2,1.673990598E-1,-2.870281219E0,2.876015264E0
1.285701954E1,-1.835601426E-1,2.899528992E-1,-2.254309210E0,2.280280032E0
1.286701954E1,-1.626940247E-1,2.983144176E-1,-1.675394515E0,1.709505080E0
1.287702054E1,-8.934304319E-2,2.802465212E-1,-1.221047148E0,1.255976285E0
1.288702054E1,-6.815138150E-2,2.644300953E-1,-9.584755898E-1,9.966159452E-1
1.289702054E1,-1.135322800E-1,2.703749594E-1,-8.932522380E-1,9.401551776E-1
1.290702154E1,-1.991184506E-1,3.634399746E-1,-9.494042194E-1,1.035907884E0
1.291702154E1,-3.341334374E-1,5.344818498E-1,-1.037009543E0,1.213550491E0
1.292702154E1,-5.044105699E-1,7.315835957E-1,-9.502573282E-1,1.301012517E0
1.293702254E1,-5.207104510E-1,9.114654377E-1,-7.150402147E-1,1.270114612E0
1.294702254E1,-5.332156718E-1,9.868743467E-1,-4.884512526E-1,1.223447815E0
1.295702354E1,-5.646933898E-1,1.022484621E0,-2.851447338E-1,1.202356413E0
1.296702354E1,-5.594143408E-1,1.102382584E0,-1.166823578E-1,1.241695026E0
1.297702354E1,-5.215664103E-1,1.176075481E0,5.265242279E-2,1.287616921E0
1.298702454E1,-5.029092973E-1,1.306595567E0,2.585761553E-1,1.423717446E0
1.299702454E1,-5.421349415E-1,1.429429488E0,4.437563056E-1,1.591885239E0
1.300702454E1,-5.394964585E-1,1.486956004E0,6.032309264E-1,1.692921184E0
1.301702554E1,-6.247326002E-1,1.491239820E0,7.425665671E-1,1.779182995E0
1.302702554E1,-6.665577337E-1,1.530133013E0,8.884855878E-1,1.890770449E0
1.303702654E1,-5.593314565E-1,1.520956393E0,1.072455364E0,1.943275723E0
1.304702654E1,-4.700303306E-1,1.415911310E0,1.273676181E0,1.961627988E0
1.305702654E1,-3.825355922E-1,1.292847301E0,1.356040646E0,1.912232689E0
1.306702754E1,-2.238350331E-1,1.226057627E0,1.370911285E0,1.852759341E0
1.307702754E1,-5.819178253E-2,1.122451982E0,1.433080636E0,1.821264628E0
1.308702754E1,5.765003800E-2,9.802503285E-1,1.482545741E0,1.778245233E0
1.309702854E1,8.057656858E-2,8.241980830E-1,1.436258013E0,1.657899919E0
1.310702854E1,6.699432716E-2,7.570102130E-1,1.436806481E0,1.625412430E0
1.311702854E1,2.655343054E-1,8.352493206E-1,1.544447874E0,1.775800983E0
1.312702954E1,4.645482735E-1,1.380658155E0,1.233553757E0,1.908841772E0
1.313702954E1,3.067281589E-1,1.038456144E0,9.678720653E-1,1.452325605E0
1.314703054E1,-2.038595192E-3,-5.324313775E-2,1.309670472E0,1.310753879E0
1.315703054E1,-2.051147337E-1,-6.833670169E-1,1.942363763E0,2.069260622E0
1.316703054E1,-2.638448255E-1,-6.696779542E-1,2.560122097E0,2.659381095E0
1.317703154E1,-1.971515203E-1,-3.612003449E-1,3.120359032E0,3.147375875E0
1.318703154E1,-3.545886789E-2,-2.038177116E-1,3.452490821E0,3.458683544E0
1.319703154E1,5.880636144E-2,-3.918584660E-1,3.374059778E0,3.397247509E0
1.320703254E1,-1.205107491E-2,-6.994328266E-1,3.021607161E0,3.101525647E0
1.321703254E1,-2.852167642E-1,-8.981296930E-1,2.652884665E0,2.815276646E0
1.322703354E1,-3.878237410E-1,-1.053262318E0,2.328464769E0,2.584863041E0
1.323703354E1,-2.673008223E-1,-1.301899668E0,2.089254007E0,2.476161299E0
1.324703354E1,-5.704269502E-2,-1.452938949E0,1.846906798E0,2.350606344E0
1.325703454E1,4.119071066E-2,-1.411934619E0,1.503388141E0,2.062869833E0
1.326703454E1,1.016900603E-1,-1.286753772E0,8.276938409E-1,1.533347068E0
1.327703454E1,1.622339219E-1,-1.354599892E0,3.064818084E-2,1.364624499E0
1.328703554E1,2.170359639E-1,-1.534609349E0,-7.125797063E-1,1.705842989E0
1.329703554E1,5.190481972E-2,-1.591292843E0,-1.470456038E0,2.167290470E0
1.330703654E1,-2.549274196E-1,-1.420600339E0,-2.205717094E0,2.635959258E0
1.331703654E1,-5.125248607E-1,-1.139277345E0,-2.854286746E0,3.115700151E0
1.332703654E1,-6.862486710E-1,-9.525263402E-1,-3.113710747E0,3.327677611E0
1.333703754E1,-8.976044668E-1,-9.065710258E-1,-2.932078103E0,3.197600163E0
1.334703754E1,-1.076787055E0,-1.023855062E0,-2.173609448E0,2.632931367E0
1.335703854E1,-1.009516520E0,-1.080587672E0,-1.074470900E0,1.827917130E0
1.336703854E1,-7.449460184E-1,-1.095171505E0,-1.486379761E-1,1.332830988E0
1.337703854E1,-5.853371309E-1,-1.068155907E0,3.021209550E-1,1.254931739E0
1.338703954E1,-4.508390014E-1,-9.774185219E-1,3.977287781E-1,1.147515121E0
1.339703954E1,-2.563088609E-1,-8.572529778E-1,1.744107485E-1,9.115898251E-1
1.340703954E1,-1.222239102E-1,-7.259207135E-1,-2.747425371E-1,7.857372514E-1
1.341704054E1,-4.873804081E-2,-6.158550650E-1,-7.488423836E-1,9.707820421E-1
1.342704054E1,9.812351458E-2,-5.246238828E-1,-1.043737934E0,1.172282951E0
1.343704154E1,2.670031625E-1,-4.432484749E-1,-1.128564076E0,1.241538068E0
1.344704154E1,3.047357750E-1,-3.753441748E-1,-1.132341962E0,1.231237370E0
1.345704154E1,1.951067856E-1,-2.955109701E-1,-1.007669384E0,1.068078171E0
1.346704254E1,7.436653320E-2,-2.576110724E-1,-7.632113314E-1,8.089409015E-1
1.347704254E1,3.079478150E-2,-1.399969608E-1,-6.541040415E-1,6.696264366E-1
1.348704354E1,-1.049078196E-1,-7.476893127E-2,-5.194069970E-1,5.351445339E-1
1.349704354E1,-2.087081035E-1,-3.206291467E-2,-4.733128113E-1,5.182780338E-1
1.350704354E1,-2.041721260E-1,8.150141537E-3,-5.586698806E-1,5.948652935E-1
1.351704454E1,-2.913688390E-1,4.308257729E-2,-7.825474888E-1,8.361414241E-1
1.352704454E1,-3.640361714E-1,5.504948884E-2,-1.051819956E0,1.114395800E0
1.353704554E1,-4.265459034E-1,3.490875453E-2,-1.310573866E0,1.378681939E0
1.354704554E1,-5.029050946E-1,4.256831467E-2,-1.437606965E0,1.523627048E0
1.355704554E1,-5.001244146E-1,1.199752173E-1,-1.416050035E0,1.506557727E0
1.356704654E1,-4.501526844E-1,1.868331581E-1,-1.379504353E0,1.463070855E0
1.357704654E1,-3.609169011E-1,2.191127121E-1,-1.297611174E0,1.364575446E0
1.358704654E1,-2.798903710E-1,2.764686352E-1,-1.147614305E0,1.213174398E0
1.359704754E1,-2.114564228E-1,3.496532634E-1,-9.753588402E-1,1.057495196E0
1.360704754E1,-1.176680522E-1,4.488992241E-1,-8.025578302E-1,9.270681500E-1
1.361704854E1,-6.286668627E-2,5.584465170E-1,-6.938463968E-1,8.928816019E-1
1.362704854E1,-6.322546776E-2,7.229950592E-1,-7.459678924E-1,1.040762899E0
1.363704854E1,-1.650011532E-1,8.256248036E-1,-8.208420736E-1,1.175867087E0
1.364704954E1,-1.795814778E-1,9.307589105E-1,-8.312705827E-1,1.260782471E0
1.365704954E1,-1.048673459E-1,9.943003106E-1,-7.858915114E-1,1.271713700E0
1.366705054E1,-1.010667837E-1,1.040579853E0,-6.871852487E-1,1.251097315E0
1.367705054E1,-1.596070968E-1,1.039168335E0,-5.563280708E-1,1.189473067E0
1.368705054E1,-2.029822541E-1,1.029410209E0,-3.635792845E-1,1.110440035E0
1.369705154E1,-3.013363317E-1,1.108451409E0,-7.648742795E-2,1.151224755E0
1.370705154E1,-3.206493927E-1,1.141370941E0,2.422887361E-1,1.210060944E0
1.371705254E1,-2.762187946E-1,1.086053649E0,6.162076521E-1,1.278874983E0
1.372705254E1,-2.508562957E-1,1.040974832E0,9.901955652E-1,1.458439145E0
1.373705254E1,-2.423489442E-1,1.005537490E0,1.298017555E0,1.659725347E0
1.374705296E1,-2.672419299E-1,9.181441274E-1,1.477949245E0,1.760324078E0
1.375705296E1,-3.140932021E-1,8.089236939E-1,1.577753615E0,1.800643927E0
1.376705396E1,-3.756512998E-1,6.888423496E-1,1.602640534E0,1.784397479E0
1.377705396E1,-4.811359473E-1,5.288093197E-1,1.516657228E0,1.676717103E0
1.378705396E1,-4.264128792E-1,7.447402695E-1,1.253914931E0,1.519463283E0
1.379705496E1,-3.100845703E-1,1.226258771E0,6.286668992E-1,1.412474808E0
1.380705496E1,-3.778920259E-1,7.648131761E-1,4.001542032E-1,9.422658669E-1
1.381705596E1,-2.862077210E-1,1.804216862E-2,7.227754962E-1,7.775890929E-1
1.382705596E1,-2.156502469E-1,-5.705654562E-2,1.350070639E0,1.368375390E0
1.383705596E1,-1.105218593E-1,1.459845096E-2,2.254686356E0,2.257440754E0
1.384705696E1,1.681804671E-1,7.657308966E-2,3.147561448E0,3.152981316E0
